Time,DistrictCode,TypeCode,Popularity
2018-02-08-11,3,4,6
2018-02-08-12,3,4,18
2018-02-08-13,3,4,0
2018-02-08-14,3,4,0
2018-02-08-15,3,4,0
2018-02-08-16,3,4,0
2018-02-08-17,3,4,4
2018-02-08-18,3,4,4
2018-02-08-19,3,4,4
2018-02-08-20,3,4,0
2018-02-09-11,3,4,7
2018-02-09-12,3,4,7
2018-02-09-13,3,4,7
2018-02-09-14,3,4,0
2018-02-09-15,3,4,0
2018-02-09-16,3,4,6
2018-02-09-17,3,4,0
2018-02-09-18,3,4,5
2018-02-09-19,3,4,0
2018-02-09-20,3,4,0
2018-02-09-21,3,4,12
2018-02-09-22,3,4,4
2018-02-09-23,3,4,8
2018-02-10-00,3,4,12
2018-02-10-01,3,4,12
2018-02-10-02,3,4,4
2018-02-10-03,3,4,9
2018-02-10-04,3,4,9
2018-02-10-05,3,4,5
2018-02-10-06,3,4,0
2018-02-10-07,3,4,0
2018-02-10-08,3,4,0
2018-02-10-09,3,4,14
2018-02-10-10,3,4,14
2018-02-10-11,3,4,0
2018-02-10-12,3,4,0
2018-02-10-13,3,4,0
2018-02-10-14,3,4,0
2018-02-10-15,3,4,7
2018-02-10-16,3,4,0
2018-02-10-17,3,4,0
2018-02-10-18,3,4,0
2018-02-10-19,3,4,0
2018-02-10-20,3,4,0
2018-02-10-21,3,4,5
2018-02-10-22,3,4,4
2018-02-10-23,3,4,17
2018-02-11-00,3,4,13
2018-02-11-01,3,4,17
2018-02-11-02,3,4,9
2018-02-11-03,3,4,0
2018-02-11-04,3,4,15
2018-02-11-05,3,4,11
2018-02-11-06,3,4,6
2018-02-11-07,3,4,13
2018-02-11-09,3,4,7
2018-02-11-10,3,4,7
2018-02-11-11,3,4,8
2018-02-11-12,3,4,16
2018-02-11-13,3,4,8
2018-02-11-14,3,4,0
2018-02-11-15,3,4,7
2018-02-11-16,3,4,7
2018-02-11-17,3,4,0
2018-02-11-18,3,4,0
2018-02-11-19,3,4,0
2018-02-11-20,3,4,0
2018-02-11-21,3,4,5
2018-02-11-22,3,4,0
2018-02-11-23,3,4,0
2018-02-12-00,3,4,4
2018-02-12-01,3,4,9
2018-02-12-02,3,4,13
2018-02-12-03,3,4,5
2018-02-12-04,3,4,0
2018-02-12-05,3,4,0
2018-02-12-06,3,4,0
2018-02-12-07,3,4,7
2018-02-12-09,3,4,7
2018-02-12-10,3,4,0
2018-02-12-11,3,4,7
2018-02-12-12,3,4,0
2018-02-12-13,3,4,7
2018-02-12-14,3,4,7
2018-02-12-15,3,4,0
2018-02-12-16,3,4,0
2018-02-12-17,3,4,0
2018-02-12-18,3,4,5
2018-02-12-19,3,4,0
2018-02-12-20,3,4,0
2018-02-12-21,3,4,8
2018-02-12-22,3,4,11
2018-02-12-23,3,4,11
2018-02-13-00,3,4,0
2018-02-13-01,3,4,16
2018-02-13-02,3,4,8
2018-02-13-03,3,4,4
2018-02-13-04,3,4,0
2018-02-13-05,3,4,9
2018-02-13-06,3,4,15
2018-02-13-07,3,4,6
2018-02-13-08,3,4,12
2018-02-13-09,3,4,0
2018-02-13-10,3,4,0
2018-02-13-11,3,4,12
2018-02-13-12,3,4,0
2018-02-13-13,3,4,0
2018-02-13-14,3,4,0
2018-02-13-15,3,4,0
2018-02-13-16,3,4,0
2018-02-13-17,3,4,0
2018-02-13-18,3,4,4
2018-02-13-19,3,4,4
2018-02-13-20,3,4,0
2018-02-13-21,3,4,7
2018-02-13-22,3,4,10
2018-02-13-23,3,4,3
2018-02-14-00,3,4,3
2018-02-14-01,3,4,10
2018-02-14-02,3,4,7
2018-02-14-03,3,4,7
2018-02-14-04,3,4,4
2018-02-14-05,3,4,0
2018-02-14-06,3,4,5
2018-02-14-07,3,4,5
2018-02-14-08,3,4,6
2018-02-14-09,3,4,17
2018-02-14-10,3,4,0
2018-02-14-11,3,4,0
2018-02-14-12,3,4,0
2018-02-14-13,3,4,0
2018-02-14-14,3,4,0
2018-02-14-15,3,4,0
2018-02-14-16,3,4,0
2018-02-14-17,3,4,0
2018-02-14-18,3,4,0
2018-02-14-19,3,4,0
2018-02-14-20,3,4,15
2018-02-14-21,3,4,11
2018-02-14-22,3,4,3
2018-02-14-23,3,4,0
2018-02-15-00,3,4,0
2018-02-15-01,3,4,7
2018-02-15-02,3,4,11
2018-02-15-03,3,4,7
2018-02-15-05,3,4,4
2018-02-15-06,3,4,5
2018-02-15-07,3,4,11
2018-02-15-08,3,4,17
2018-02-15-09,3,4,6
2018-02-15-10,3,4,0
2018-02-15-11,3,4,0
2018-02-15-12,3,4,0
2018-02-15-13,3,4,6
2018-02-15-14,3,4,6
2018-02-15-15,3,4,0
2018-02-15-16,3,4,0
2018-02-15-17,3,4,0
2018-02-15-18,3,4,0
2018-02-15-19,3,4,5
2018-02-15-20,3,4,0
2018-02-15-21,3,4,0
2018-02-15-22,3,4,4
2018-02-15-23,3,4,0
2018-02-16-00,3,4,4
2018-02-16-01,3,4,8
2018-02-16-02,3,4,8
2018-02-16-03,3,4,0
2018-02-16-04,3,4,18
2018-02-16-05,3,4,5
2018-02-16-06,3,4,0
2018-02-16-07,3,4,0
2018-02-16-08,3,4,14
2018-02-16-09,3,4,0
2018-02-16-10,3,4,0
2018-02-16-11,3,4,5
2018-02-16-12,3,4,5
2018-02-16-13,3,4,0
2018-02-16-14,3,4,0
2018-02-16-15,3,4,0
2018-02-16-16,3,4,0
2018-02-16-17,3,4,0
2018-02-16-18,3,4,0
2018-02-16-19,3,4,3
2018-02-16-20,3,4,6
2018-02-16-21,3,4,3
2018-02-16-22,3,4,0
2018-02-16-23,3,4,5
2018-02-17-00,3,4,5
2018-02-17-01,3,4,5
2018-02-17-02,3,4,6
2018-02-17-03,3,4,18
2018-02-17-04,3,4,13
2018-02-17-05,3,4,3
2018-02-17-06,3,4,4
2018-02-17-07,3,4,0
2018-02-17-08,3,4,10
2018-02-17-09,3,4,5
2018-02-17-10,3,4,15
2018-02-17-11,3,4,0
2018-02-17-12,3,4,6
2018-02-17-13,3,4,0
2018-02-17-14,3,4,0
2018-02-17-15,3,4,0
2018-02-17-16,3,4,0
2018-02-17-17,3,4,0
2018-02-17-18,3,4,0
2018-02-17-19,3,4,0
2018-02-17-20,3,4,0
2018-02-17-21,3,4,0
2018-02-17-22,3,4,9
2018-02-17-23,3,4,15
2018-02-18-00,3,4,3
2018-02-18-01,3,4,0
2018-02-18-02,3,4,3
2018-02-18-03,3,4,3
2018-02-18-04,3,4,10
2018-02-18-05,3,4,7
2018-02-18-06,3,4,0
2018-02-18-07,3,4,14
2018-02-18-08,3,4,5
2018-02-18-09,3,4,15
2018-02-18-10,3,4,0
2018-02-18-11,3,4,0
2017-11-24-12,3,5,1
2017-11-24-13,3,5,0
2017-11-24-14,3,5,0
2017-11-24-15,3,5,2
2017-11-24-16,3,5,0
2017-11-24-17,3,5,1
2017-11-24-18,3,5,2
2017-11-24-19,3,5,2
2017-11-24-20,3,5,5
2017-11-24-21,3,5,1
2017-11-24-22,3,5,5
2017-11-24-23,3,5,5
2017-11-25-00,3,5,4
2017-11-25-01,3,5,1
2017-11-25-02,3,5,2
2017-11-25-03,3,5,4
2017-11-25-04,3,5,2
2017-11-25-05,3,5,3
2017-11-25-06,3,5,2
2017-11-25-07,3,5,4
2017-11-25-08,3,5,2
2017-11-25-09,3,5,1
2017-11-25-10,3,5,5
2017-11-25-11,3,5,4
2017-11-25-12,3,5,0
2017-11-25-13,3,5,1
2017-11-25-14,3,5,0
2017-11-25-15,3,5,0
2017-11-25-16,3,5,1
2017-11-25-17,3,5,0
2017-11-25-18,3,5,0
2017-11-25-19,3,5,0
2017-11-25-20,3,5,0
2017-11-25-21,3,5,2
2017-11-25-22,3,5,2
2017-11-25-23,3,5,3
2017-11-26-00,3,5,1
2017-11-26-01,3,5,1
2017-11-26-02,3,5,2
2017-11-26-03,3,5,2
2017-11-26-04,3,5,3
2017-11-26-05,3,5,1
2017-11-26-06,3,5,3
2017-11-26-07,3,5,2
2017-11-26-08,3,5,5
2017-11-26-09,3,5,4
2017-11-26-10,3,5,3
2017-11-26-11,3,5,0
2017-11-26-12,3,5,1
2017-11-26-13,3,5,0
2017-11-26-14,3,5,0
2017-11-26-15,3,5,0
2017-11-26-16,3,5,0
2017-11-26-17,3,5,0
2017-11-26-18,3,5,0
2017-11-26-19,3,5,0
2017-11-26-20,3,5,1
2017-11-26-21,3,5,0
2017-11-26-22,3,5,1
2017-11-26-23,3,5,0
2017-11-27-00,3,5,1
2017-11-27-01,3,5,1
2017-11-27-02,3,5,2
2017-11-27-03,3,5,5
2017-11-27-04,3,5,4
2017-11-27-05,3,5,4
2017-11-27-06,3,5,11
2017-11-27-07,3,5,41
2017-11-27-10,3,5,46
2017-11-27-11,3,5,15
2017-11-27-12,3,5,6
2017-11-27-13,3,5,7
2017-11-27-14,3,5,1
2017-11-27-15,3,5,1
2017-11-27-16,3,5,1
2017-11-27-17,3,5,1
2017-11-27-18,3,5,1
2017-11-27-19,3,5,2
2017-11-27-20,3,5,7
2017-11-27-21,3,5,6
2017-11-27-22,3,5,3
2017-11-27-23,3,5,3
2017-11-28-00,3,5,2
2017-11-28-01,3,5,1
2017-11-28-02,3,5,4
2017-11-28-03,3,5,3
2017-11-28-04,3,5,3
2017-11-28-05,3,5,2
2017-11-28-06,3,5,5
2017-11-28-07,3,5,3
2017-11-28-08,3,5,2
2017-11-28-09,3,5,1
2017-11-28-10,3,5,3
2017-11-28-11,3,5,1
2017-11-28-12,3,5,0
2017-11-28-13,3,5,0
2017-11-28-14,3,5,2
2017-11-28-15,3,5,0
2017-11-28-16,3,5,0
2017-11-28-17,3,5,0
2017-11-28-18,3,5,1
2017-11-28-19,3,5,2
2017-11-28-20,3,5,4
2017-11-28-21,3,5,3
2017-11-28-22,3,5,6
2017-11-28-23,3,5,2
2017-11-29-00,3,5,1
2017-11-29-01,3,5,3
2017-11-29-02,3,5,1
2017-11-29-03,3,5,4
2017-11-29-04,3,5,3
2017-11-29-05,3,5,2
2017-11-29-06,3,5,3
2017-11-29-07,3,5,2
2017-11-29-08,3,5,1
2017-11-29-09,3,5,2
2017-11-29-10,3,5,0
2017-11-29-11,3,5,1
2017-11-29-12,3,5,0
2017-11-29-13,3,5,0
2017-11-29-14,3,5,1
2017-11-29-15,3,5,0
2017-11-29-16,3,5,0
2017-11-29-17,3,5,0
2017-11-29-18,3,5,1
2017-11-29-19,3,5,4
2017-11-29-20,3,5,2
2017-11-29-21,3,5,2
2017-11-29-22,3,5,1
2017-11-29-23,3,5,1
2017-11-30-00,3,5,1
2017-11-30-01,3,5,2
2017-11-30-02,3,5,2
2017-11-30-03,3,5,3
2017-11-30-04,3,5,7
2017-11-30-05,3,5,3
2017-11-30-06,3,5,4
2017-11-30-07,3,5,3
2017-11-30-08,3,5,3
2017-11-30-09,3,5,2
2017-11-30-10,3,5,1
2017-11-30-11,3,5,1
2017-11-30-12,3,5,0
2017-11-30-13,3,5,0
2017-11-30-14,3,5,0
2017-11-30-15,3,5,1
2017-11-30-16,3,5,0
2017-11-30-17,3,5,0
2017-11-30-18,3,5,0
2017-11-30-19,3,5,2
2017-11-30-20,3,5,1
2017-11-30-21,3,5,4
2017-11-30-22,3,5,1
2017-11-30-23,3,5,3
2017-12-01-00,3,5,2
2017-12-01-01,3,5,1
2017-12-01-02,3,5,2
2017-12-01-03,3,5,2
2017-12-01-04,3,5,0
2017-12-01-05,3,5,2
2017-12-01-06,3,5,4
2017-12-01-07,3,5,1
2017-12-01-08,3,5,3
2017-12-01-09,3,5,2
2017-12-01-10,3,5,0
2017-12-01-11,3,5,0
2017-12-01-12,3,5,5
2017-12-01-13,3,5,0
2017-12-01-14,3,5,5
2017-12-01-15,3,5,0
2017-12-01-16,3,5,0
2017-12-01-17,3,5,0
2017-12-01-18,3,5,0
2017-12-01-19,3,5,7
2017-12-01-20,3,5,10
2017-12-01-21,3,5,9
2017-12-01-22,3,5,16
2017-12-01-23,3,5,3
2017-12-02-00,3,5,11
2017-12-02-01,3,5,6
2017-12-02-02,3,5,15
2017-12-02-03,3,5,28
2017-12-02-04,3,5,23
2017-12-02-05,3,5,14
2017-12-02-06,3,5,28
2017-12-02-07,3,5,18
2017-12-02-08,3,5,5
2017-12-02-09,3,5,36
2017-12-02-10,3,5,10
2017-12-02-11,3,5,5
2017-12-02-12,3,5,6
2017-12-02-13,3,5,6
2017-12-02-14,3,5,5
2017-12-02-15,3,5,0
2017-12-02-16,3,5,0
2017-12-02-17,3,5,4
2017-12-02-18,3,5,0
2017-12-02-19,3,5,4
2017-12-02-20,3,5,0
2017-12-02-21,3,5,7
2017-12-02-22,3,5,19
2017-12-02-23,3,5,9
2017-12-03-00,3,5,9
2017-12-03-01,3,5,0
2017-12-03-02,3,5,13
2017-12-03-03,3,5,3
2017-12-03-04,3,5,14
2017-12-03-05,3,5,4
2017-12-03-06,3,5,8
2017-12-03-07,3,5,9
2017-12-03-08,3,5,10
2017-12-03-09,3,5,15
2017-12-03-10,3,5,0
2017-12-03-11,3,5,0
2017-12-03-12,3,5,0
2017-12-03-13,3,5,11
2017-12-03-14,3,5,11
2017-12-03-15,3,5,0
2017-12-03-16,3,5,0
2017-12-03-17,3,5,0
2017-12-03-18,3,5,0
2017-12-03-19,3,5,0
2017-12-03-20,3,5,0
2017-12-03-21,3,5,3
2017-12-03-22,3,5,0
2017-12-03-23,3,5,6
2017-12-04-00,3,5,6
2017-12-04-01,3,5,12
2017-12-04-02,3,5,9
2017-12-04-03,3,5,6
2017-12-04-04,3,5,13
2017-12-04-05,3,5,14
2017-12-04-06,3,5,12
2017-12-04-07,3,5,18
2017-12-04-08,3,5,5
2017-12-04-09,3,5,14
2017-12-04-10,3,5,9
2017-12-04-11,3,5,0
2017-12-04-12,3,5,0
2017-12-04-13,3,5,0
2017-12-04-14,3,5,0
2017-12-04-15,3,5,0
2017-12-04-16,3,5,0
2017-12-04-17,3,5,0
2017-12-04-18,3,5,0
2017-12-04-19,3,5,16
2017-12-04-20,3,5,12
2017-12-04-21,3,5,0
2017-12-04-22,3,5,8
2017-12-04-23,3,5,13
2017-12-05-00,3,5,5
2017-12-05-01,3,5,11
2017-12-05-02,3,5,0
2017-12-05-03,3,5,8
2017-12-05-04,3,5,15
2017-12-05-05,3,5,10
2017-12-05-06,3,5,11
2017-12-05-07,3,5,13
2017-12-05-08,3,5,14
2017-12-05-09,3,5,9
2017-12-05-10,3,5,9
2017-12-05-11,3,5,0
2017-12-05-12,3,5,5
2017-12-05-13,3,5,5
2017-12-05-14,3,5,0
2017-12-05-15,3,5,0
2017-12-05-16,3,5,0
2017-12-05-17,3,5,0
2017-12-05-18,3,5,0
2017-12-05-19,3,5,13
2017-12-05-20,3,5,15
2017-12-05-21,3,5,17
2017-12-05-22,3,5,3
2017-12-05-23,3,5,5
2017-12-06-00,3,5,8
2017-12-06-01,3,5,3
2017-12-06-02,3,5,6
2017-12-06-03,3,5,6
2017-12-06-04,3,5,9
2017-12-06-05,3,5,10
2017-12-06-06,3,5,11
2017-12-06-07,3,5,13
2017-12-06-08,3,5,9
2017-12-06-09,3,5,5
2017-12-06-10,3,5,5
2017-12-06-11,3,5,10
2017-12-06-12,3,5,10
2017-12-06-13,3,5,15
2017-12-06-14,3,5,9
2017-12-06-15,3,5,4
2017-12-06-16,3,5,0
2017-12-06-17,3,5,0
2017-12-06-18,3,5,0
2017-12-06-19,3,5,0
2017-12-06-20,3,5,15
2017-12-06-21,3,5,8
2017-12-06-22,3,5,13
2017-12-06-23,3,5,5
2017-12-07-00,3,5,8
2017-12-07-01,3,5,14
2017-12-07-02,3,5,6
2017-12-07-03,3,5,11
2017-12-07-04,3,5,18
2017-12-07-05,3,5,16
2017-12-07-06,3,5,19
2017-12-07-07,3,5,13
2017-12-07-08,3,5,5
2017-12-07-09,3,5,14
2017-12-07-10,3,5,9
2017-12-07-11,3,5,10
2017-12-07-12,3,5,10
2017-12-07-13,3,5,10
2017-12-07-14,3,5,0
2017-12-07-15,3,5,4
2017-12-07-16,3,5,4
2017-12-07-17,3,5,0
2017-12-07-18,3,5,3
2017-12-07-19,3,5,3
2017-12-07-20,3,5,12
2017-12-07-21,3,5,6
2017-12-07-22,3,5,8
2017-12-07-23,3,5,5
2017-12-08-00,3,5,5
2017-12-08-01,3,5,19
2017-12-08-02,3,5,3
2017-12-08-03,3,5,17
2017-12-08-04,3,5,15
2017-12-08-05,3,5,17
2017-12-08-06,3,5,15
2017-12-08-07,3,5,35
2017-12-08-08,3,5,0
2017-12-08-09,3,5,0
2017-12-08-10,3,5,10
2017-12-08-11,3,5,5
2017-12-08-12,3,5,3
2017-12-08-13,3,5,0
2017-12-08-14,3,5,0
2017-12-08-15,3,5,0
2017-12-08-16,3,5,0
2017-12-08-17,3,5,2
2017-12-08-18,3,5,2
2017-12-08-19,3,5,4
2017-12-08-20,3,5,4
2017-12-08-21,3,5,8
2017-12-08-22,3,5,2
2017-12-08-23,3,5,6
2017-12-09-00,3,5,0
2017-12-09-01,3,5,2
2017-12-09-02,3,5,8
2017-12-09-03,3,5,10
2017-12-09-04,3,5,17
2017-12-09-05,3,5,2
2017-12-09-06,3,5,11
2017-12-09-07,3,5,10
2017-12-09-08,3,5,3
2017-12-09-09,3,5,3
2017-12-09-10,3,5,0
2017-12-09-11,3,5,6
2017-12-09-12,3,5,3
2017-12-09-13,3,5,3
2017-12-09-14,3,5,0
2017-12-09-15,3,5,0
2017-12-09-16,3,5,0
2017-12-09-17,3,5,2
2017-12-09-18,3,5,2
2017-12-09-19,3,5,2
2017-12-09-20,3,5,4
2017-12-09-21,3,5,6
2017-12-09-22,3,5,4
2017-12-09-23,3,5,5
2017-12-10-00,3,5,0
2017-12-10-01,3,5,0
2017-12-10-02,3,5,4
2017-12-10-03,3,5,2
2017-12-10-04,3,5,4
2017-12-10-05,3,5,10
2017-12-10-06,3,5,7
2017-12-10-07,3,5,10
2017-12-10-08,3,5,11
2017-12-10-09,3,5,3
2017-12-10-10,3,5,3
2017-12-10-11,3,5,3
2017-12-10-12,3,5,0
2017-12-10-13,3,5,0
2017-12-10-14,3,5,3
2017-12-10-15,3,5,0
2017-12-10-16,3,5,0
2017-12-10-17,3,5,0
2017-12-10-18,3,5,0
2017-12-10-19,3,5,0
2017-12-10-20,3,5,2
2017-12-10-21,3,5,6
2017-12-10-22,3,5,2
2017-12-10-23,3,5,2
2017-12-11-00,3,5,0
2017-12-11-01,3,5,3
2017-12-11-02,3,5,2
2017-12-11-03,3,5,2
2017-12-11-04,3,5,14
2017-12-11-05,3,5,2
2017-12-11-06,3,5,4
2017-12-11-07,3,5,5
2017-12-11-08,3,5,5
2017-12-11-09,3,5,3
2017-12-11-10,3,5,5
2017-12-11-11,3,5,0
2017-12-11-12,3,5,0
2017-12-11-13,3,5,3
2017-12-11-14,3,5,0
2017-12-11-15,3,5,0
2017-12-11-16,3,5,2
2017-12-11-17,3,5,0
2017-12-11-18,3,5,0
2017-12-11-19,3,5,9
2017-12-11-20,3,5,26
2017-12-11-21,3,5,16
2017-12-11-22,3,5,9
2017-12-11-23,3,5,7
2017-12-12-00,3,5,6
2017-12-12-01,3,5,3
2017-12-12-02,3,5,6
2017-12-12-03,3,5,3
2017-12-12-04,3,5,7
2017-12-12-05,3,5,7
2017-12-12-06,3,5,8
2017-12-12-07,3,5,8
2017-12-12-08,3,5,13
2017-12-12-09,3,5,5
2017-12-12-10,3,5,8
2017-12-12-11,3,5,3
2017-12-12-12,3,5,6
2017-12-12-13,3,5,0
2017-12-12-14,3,5,0
2017-12-12-15,3,5,2
2017-12-12-16,3,5,2
2017-12-12-17,3,5,2
2017-12-12-18,3,5,0
2017-12-12-19,3,5,9
2017-12-12-20,3,5,7
2017-12-12-21,3,5,11
2017-12-12-22,3,5,4
2017-12-12-23,3,5,3
2017-12-13-00,3,5,6
2017-12-13-01,3,5,3
2017-12-13-02,3,5,6
2017-12-13-03,3,5,2
2017-12-13-04,3,5,8
2017-12-13-05,3,5,5
2017-12-13-06,3,5,6
2017-12-13-07,3,5,10
2017-12-13-08,3,5,5
2017-12-13-09,3,5,5
2017-12-13-10,3,5,10
2017-12-13-11,3,5,3
2017-12-13-12,3,5,3
2017-12-13-13,3,5,0
2017-12-13-14,3,5,0
2017-12-13-15,3,5,0
2017-12-13-16,3,5,0
2017-12-13-17,3,5,0
2017-12-13-18,3,5,2
2017-12-13-19,3,5,7
2017-12-13-20,3,5,27
2017-12-13-21,3,5,26
2017-12-13-22,3,5,12
2017-12-13-23,3,5,6
2017-12-14-00,3,5,4
2017-12-14-01,3,5,4
2017-12-14-02,3,5,6
2017-12-14-03,3,5,3
2017-12-14-04,3,5,0
2017-12-14-05,3,5,13
2017-12-14-06,3,5,9
2017-12-14-07,3,5,17
2017-12-14-08,3,5,5
2017-12-14-09,3,5,5
2017-12-14-10,3,5,3
2017-12-14-11,3,5,3
2017-12-14-12,3,5,0
2017-12-14-13,3,5,3
2017-12-14-14,3,5,0
2017-12-14-15,3,5,5
2017-12-14-16,3,5,2
2017-12-14-17,3,5,0
2017-12-14-18,3,5,0
2017-12-14-19,3,5,6
2017-12-14-20,3,5,15
2017-12-14-21,3,5,16
2017-12-14-22,3,5,9
2017-12-14-23,3,5,6
2017-12-15-00,3,5,3
2017-12-15-01,3,5,5
2017-12-15-02,3,5,2
2017-12-15-03,3,5,3
2017-12-15-04,3,5,7
2017-12-15-05,3,5,13
2017-12-15-06,3,5,15
2017-12-15-07,3,5,22
2017-12-15-08,3,5,24
2017-12-15-09,3,5,3
2017-12-15-10,3,5,4
2017-12-15-11,3,5,4
2017-12-15-12,3,5,9
2017-12-15-13,3,5,9
2017-12-15-14,3,5,0
2017-12-15-15,3,5,0
2017-12-15-16,3,5,0
2017-12-15-17,3,5,3
2017-12-15-18,3,5,0
2017-12-15-22,3,5,22
2017-12-15-23,3,5,19
2017-12-16-00,3,5,19
2017-12-16-01,3,5,2
2017-12-16-02,3,5,15
2017-12-16-03,3,5,16
2017-12-16-04,3,5,17
2017-12-16-05,3,5,47
2017-12-16-06,3,5,45
2017-12-16-07,3,5,36
2017-12-16-08,3,5,39
2017-12-16-09,3,5,40
2017-12-16-10,3,5,0
2017-12-16-11,3,5,14
2017-12-16-12,3,5,5
2017-12-16-13,3,5,0
2017-12-16-14,3,5,0
2017-12-16-15,3,5,0
2017-12-16-16,3,5,0
2017-12-16-17,3,5,0
2017-12-16-18,3,5,0
2017-12-16-19,3,5,0
2017-12-16-20,3,5,3
2017-12-16-21,3,5,12
2017-12-16-22,3,5,6
2017-12-16-23,3,5,5
2017-12-17-00,3,5,3
2017-12-17-01,3,5,11
2017-12-17-02,3,5,17
2017-12-17-03,3,5,3
2017-12-17-04,3,5,19
2017-12-17-05,3,5,13
2017-12-17-06,3,5,7
2017-12-17-07,3,5,12
2017-12-17-08,3,5,9
2017-12-17-09,3,5,14
2017-12-17-10,3,5,18
2017-12-17-11,3,5,5
2017-12-17-12,3,5,19
2017-12-17-13,3,5,5
2017-12-17-14,3,5,0
2017-12-17-15,3,5,5
2017-12-17-16,3,5,0
2017-12-17-17,3,5,0
2017-12-17-18,3,5,0
2017-12-17-19,3,5,3
2017-12-17-20,3,5,0
2017-12-17-21,3,5,0
2017-12-17-22,3,5,8
2017-12-17-23,3,5,0
2017-12-18-00,3,5,5
2017-12-18-01,3,5,0
2017-12-18-02,3,5,5
2017-12-18-03,3,5,6
2017-12-18-04,3,5,6
2017-12-18-05,3,5,16
2017-12-18-06,3,5,39
2017-12-18-07,3,5,31
2017-12-18-08,3,5,8
2017-12-18-09,3,5,12
2017-12-18-10,3,5,8
2017-12-18-11,3,5,4
2017-12-18-12,3,5,0
2017-12-18-13,3,5,0
2017-12-18-14,3,5,4
2017-12-18-15,3,5,4
2017-12-18-16,3,5,0
2017-12-18-17,3,5,0
2017-12-18-18,3,5,0
2017-12-18-19,3,5,0
2017-12-18-20,3,5,13
2017-12-18-21,3,5,17
2017-12-18-22,3,5,7
2017-12-18-23,3,5,7
2017-12-19-00,3,5,2
2017-12-19-01,3,5,7
2017-12-19-02,3,5,7
2017-12-19-03,3,5,2
2017-12-19-04,3,5,8
2017-12-19-05,3,5,14
2017-12-19-06,3,5,3
2017-12-19-07,3,5,11
2017-12-19-08,3,5,24
2017-12-19-09,3,5,12
2017-12-19-10,3,5,8
2017-12-19-11,3,5,12
2017-12-19-12,3,5,0
2017-12-19-13,3,5,4
2017-12-19-14,3,5,4
2017-12-19-15,3,5,0
2017-12-19-16,3,5,3
2017-12-19-17,3,5,0
2017-12-19-18,3,5,0
2017-12-19-19,3,5,0
2017-12-19-20,3,5,3
2017-12-19-21,3,5,2
2017-12-19-22,3,5,19
2017-12-19-23,3,5,2
2017-12-20-00,3,5,5
2017-12-20-01,3,5,14
2017-12-20-02,3,5,5
2017-12-20-03,3,5,13
2017-12-20-04,3,5,11
2017-12-20-05,3,5,33
2017-12-20-06,3,5,20
2017-12-20-07,3,5,23
2017-12-20-08,3,5,8
2017-12-20-09,3,5,12
2017-12-20-10,3,5,4
2017-12-20-11,3,5,13
2017-12-20-12,3,5,9
2017-12-20-13,3,5,4
2017-12-20-14,3,5,0
2017-12-20-15,3,5,0
2017-12-20-16,3,5,3
2017-12-20-17,3,5,0
2017-12-20-18,3,5,6
2017-12-20-19,3,5,6
2017-12-20-20,3,5,8
2017-12-20-21,3,5,2
2017-12-20-22,3,5,7
2017-12-20-23,3,5,2
2017-12-21-00,3,5,0
2017-12-21-01,3,5,15
2017-12-21-02,3,5,13
2017-12-21-03,3,5,3
2017-12-21-04,3,5,6
2017-12-21-05,3,5,9
2017-12-21-06,3,5,24
2017-12-21-07,3,5,8
2017-12-21-08,3,5,13
2017-12-21-09,3,5,13
2017-12-21-10,3,5,4
2017-12-21-11,3,5,4
2017-12-21-12,3,5,4
2017-12-21-13,3,5,0
2017-12-21-14,3,5,0
2017-12-21-15,3,5,4
2017-12-21-16,3,5,0
2017-12-21-17,3,5,10
2017-12-21-18,3,5,0
2017-12-21-19,3,5,0
2017-12-21-20,3,5,0
2017-12-21-21,3,5,10
2017-12-21-22,3,5,10
2017-12-21-23,3,5,7
2017-12-22-00,3,5,2
2017-12-22-01,3,5,3
2017-12-22-02,3,5,5
2017-12-22-03,3,5,17
2017-12-22-04,3,5,15
2017-12-22-05,3,5,13
2017-12-22-06,3,5,21
2017-12-22-07,3,5,16
2017-12-22-08,3,5,8
2017-12-22-09,3,5,17
2018-01-12-06,3,5,41
2018-01-12-07,3,5,31
2018-01-12-08,3,5,34
2018-01-12-09,3,5,17
2018-01-12-10,3,5,12
2018-01-12-11,3,5,16
2018-01-12-12,3,5,0
2018-01-12-13,3,5,0
2018-01-12-14,3,5,8
2018-01-12-15,3,5,7
2018-01-12-16,3,5,0
2018-01-12-17,3,5,6
2018-01-12-18,3,5,0
2018-01-12-19,3,5,11
2018-01-12-20,3,5,15
2018-01-12-21,3,5,19
2018-01-12-22,3,5,22
2018-01-12-23,3,5,9
2018-01-13-00,3,5,17
2018-01-13-01,3,5,9
2018-01-13-02,3,5,14
2018-01-13-03,3,5,5
2018-01-13-04,3,5,41
2018-01-13-05,3,5,50
2018-01-13-07,3,5,35
2018-01-13-08,3,5,23
2018-01-13-09,3,5,16
2018-01-13-10,3,5,16
2018-01-13-11,3,5,0
2018-01-13-12,3,5,0
2018-01-13-13,3,5,9
2018-01-13-14,3,5,0
2018-01-13-15,3,5,0
2018-01-13-16,3,5,0
2018-01-13-17,3,5,0
2018-01-13-18,3,5,0
2018-01-13-19,3,5,12
2018-01-13-20,3,5,0
2018-01-13-21,3,5,5
2018-01-13-22,3,5,5
2018-01-13-23,3,5,5
2018-01-14-00,3,5,10
